data_hora,item,tipo,quantidade
2026-01-02 17:43:00,SKU-23,Saída,66
2026-01-02 17:12:00,SKU-37,Entrada,72
2026-01-02 08:08:00,SKU-2,Entrada,13
2026-01-02 18:24:00,SKU-9,Saída,25
2026-01-02 20:26:00,SKU-10,Entrada,11
2026-01-02 18:27:00,SKU-17,Saída,16
2026-01-02 00:20:00,SKU-16,Entrada,6
2026-01-02 19:54:00,SKU-21,Saída,22
2026-01-02 04:34:00,SKU-34,Entrada,16
2026-01-02 20:42:00,SKU-24,Saída,17
2026-01-02 17:36:00,SKU-29,Entrada,80
2026-01-02 21:32:00,SKU-14,Saída,7
2026-01-02 17:47:00,SKU-9,Entrada,32
2026-01-02 10:11:00,SKU-30,Entrada,32
2026-01-02 09:00:00,SKU-37,Entrada,40
2026-01-02 13:07:00,SKU-13,Saída,20
2026-01-02 20:41:00,SKU-29,Entrada,16
2026-01-02 12:49:00,SKU-19,Saída,6
2026-01-02 02:30:00,SKU-12,Entrada,17
2026-01-02 09:43:00,SKU-16,Saída,29
2026-01-02 11:42:00,SKU-9,Saída,45
2026-01-02 08:10:00,SKU-13,Saída,18
2026-01-02 19:24:00,SKU-19,Entrada,6
2026-01-02 00:16:00,SKU-7,Saída,5
2026-01-02 12:12:00,SKU-2,Entrada,13
2026-01-02 10:46:00,SKU-11,Entrada,21
2026-01-02 21:57:00,SKU-15,Entrada,25
2026-01-02 09:56:00,SKU-8,Saída,60
2026-01-02 18:22:00,SKU-7,Saída,18
2026-01-02 12:00:00,SKU-36,Saída,19
2026-01-02 18:32:00,SKU-11,Saída,20
2026-01-02 18:46:00,SKU-5,Entrada,9
2026-01-02 11:19:00,SKU-23,Saída,56
2026-01-02 06:59:00,SKU-2,Entrada,16
2026-01-02 07:21:00,SKU-8,Saída,7
2026-01-02 08:39:00,SKU-12,Entrada,7
2026-01-02 10:59:00,SKU-39,Saída,20
2026-01-02 10:44:00,SKU-6,Saída,45
2026-01-02 23:44:00,SKU-26,Saída,16
2026-01-02 08:26:00,SKU-23,Entrada,18
2026-01-02 02:43:00,SKU-36,Saída,13
2026-01-02 22:28:00,SKU-38,Saída,20
2026-01-02 06:42:00,SKU-36,Entrada,23
2026-01-02 10:34:00,SKU-6,Entrada,56
2026-01-02 05:41:00,SKU-21,Saída,15
2026-01-02 08:01:00,SKU-8,Entrada,12
2026-01-02 14:07:00,SKU-12,Saída,72
2026-01-02 07:03:00,SKU-30,Entrada,10
2026-01-02 02:01:00,SKU-31,Entrada,17
2026-01-02 13:56:00,SKU-26,Entrada,8
2026-01-02 15:06:00,SKU-32,Saída,58
2026-01-02 04:11:00,SKU-24,Entrada,21
2026-01-02 05:19:00,SKU-34,Entrada,22
2026-01-02 14:36:00,SKU-13,Entrada,51
2026-01-02 00:53:00,SKU-18,Entrada,11
2026-01-02 06:09:00,SKU-29,Saída,20
2026-01-02 17:31:00,SKU-19,Entrada,72
2026-01-02 06:31:00,SKU-5,Entrada,5
2026-01-02 22:00:00,SKU-35,Saída,21
2026-01-02 19:17:00,SKU-16,Entrada,15
2026-01-02 03:43:00,SKU-23,Entrada,7
2026-01-02 06:28:00,SKU-7,Saída,19
2026-01-02 14:28:00,SKU-5,Saída,34
2026-01-02 03:00:00,SKU-4,Saída,23
2026-01-02 08:38:00,SKU-20,Saída,24
2026-01-02 19:06:00,SKU-28,Entrada,25
2026-01-02 02:20:00,SKU-19,Saída,20
2026-01-02 23:23:00,SKU-23,Saída,15
2026-01-02 00:16:00,SKU-2,Saída,16
2026-01-02 09:06:00,SKU-35,Saída,26
2026-01-02 00:32:00,SKU-33,Entrada,18
2026-01-02 13:09:00,SKU-36,Saída,13
2026-01-02 15:09:00,SKU-33,Saída,79
2026-01-02 12:04:00,SKU-6,Entrada,25
2026-01-02 14:54:00,SKU-34,Saída,50
2026-01-02 03:16:00,SKU-34,Entrada,17
2026-01-02 20:31:00,SKU-36,Entrada,11
2026-01-02 17:02:00,SKU-27,Saída,72
2026-01-02 20:48:00,SKU-31,Entrada,10
2026-01-02 11:49:00,SKU-4,Saída,56
2026-01-02 18:18:00,SKU-3,Saída,22
2026-01-02 02:55:00,SKU-12,Entrada,9
2026-01-02 01:05:00,SKU-19,Entrada,5
2026-01-02 12:27:00,SKU-20,Entrada,9
2026-01-02 18:02:00,SKU-20,Entrada,11
2026-01-02 13:15:00,SKU-8,Entrada,8
2026-01-02 14:27:00,SKU-31,Saída,80
2026-01-02 22:27:00,SKU-13,Entrada,22
2026-01-02 06:07:00,SKU-3,Saída,17
2026-01-02 06:46:00,SKU-25,Entrada,21
2026-01-02 18:14:00,SKU-1,Saída,23
2026-01-02 03:28:00,SKU-35,Saída,5
2026-01-02 15:44:00,SKU-34,Entrada,71
2026-01-02 01:44:00,SKU-4,Saída,6
2026-01-02 07:04:00,SKU-5,Saída,13
2026-01-02 03:28:00,SKU-12,Saída,18
2026-01-02 03:52:00,SKU-12,Entrada,6
2026-01-02 00:33:00,SKU-1,Entrada,14
2026-01-02 13:12:00,SKU-4,Saída,19
2026-01-02 08:36:00,SKU-33,Saída,8
2026-01-02 16:33:00,SKU-40,Entrada,52
2026-01-02 10:25:00,SKU-30,Entrada,27
2026-01-02 12:36:00,SKU-24,Saída,6
2026-01-02 13:25:00,SKU-18,Saída,10
2026-01-02 23:09:00,SKU-10,Saída,17
2026-01-02 04:25:00,SKU-33,Saída,24
2026-01-02 10:27:00,SKU-9,Entrada,32
2026-01-02 20:06:00,SKU-39,Saída,11
2026-01-02 15:50:00,SKU-39,Entrada,56
2026-01-02 13:04:00,SKU-9,Entrada,20
2026-01-02 21:43:00,SKU-29,Entrada,9
2026-01-02 02:51:00,SKU-22,Entrada,10
2026-01-02 13:42:00,SKU-25,Saída,12
2026-01-02 20:46:00,SKU-1,Saída,20
2026-01-02 10:10:00,SKU-5,Entrada,28
2026-01-02 06:05:00,SKU-32,Entrada,6
2026-01-02 18:01:00,SKU-36,Saída,21
2026-01-02 18:43:00,SKU-24,Entrada,20
2026-01-02 02:12:00,SKU-12,Entrada,17
2026-01-02 03:08:00,SKU-15,Entrada,8
2026-01-02 03:35:00,SKU-18,Saída,17
2026-01-02 05:53:00,SKU-2,Entrada,18
2026-01-02 16:53:00,SKU-4,Saída,78
2026-01-02 05:44:00,SKU-28,Entrada,7
2026-01-02 06:14:00,SKU-26,Saída,5
2026-01-02 15:27:00,SKU-22,Entrada,53
2026-01-02 04:50:00,SKU-25,Entrada,5
2026-01-02 00:34:00,SKU-4,Entrada,13
2026-01-02 00:37:00,SKU-40,Entrada,12
2026-01-02 17:56:00,SKU-11,Saída,67
2026-01-02 05:12:00,SKU-13,Saída,18
2026-01-02 11:53:00,SKU-19,Entrada,33
2026-01-02 08:44:00,SKU-19,Entrada,20
2026-01-02 06:18:00,SKU-35,Saída,10
2026-01-02 01:05:00,SKU-10,Entrada,23
2026-01-02 18:15:00,SKU-18,Entrada,19
2026-01-02 09:23:00,SKU-11,Saída,24
2026-01-02 22:48:00,SKU-22,Saída,24
2026-01-02 12:38:00,SKU-23,Saída,5
2026-01-02 01:36:00,SKU-32,Entrada,5
2026-01-02 02:03:00,SKU-34,Saída,11
2026-01-02 21:01:00,SKU-2,Entrada,21
2026-01-02 02:35:00,SKU-40,Entrada,19
2026-01-02 19:01:00,SKU-40,Saída,15
2026-01-02 02:57:00,SKU-19,Entrada,13
2026-01-02 13:19:00,SKU-31,Saída,5
2026-01-02 00:16:00,SKU-4,Entrada,23
2026-01-02 03:20:00,SKU-1,Entrada,13
2026-01-02 03:12:00,SKU-22,Entrada,5
2026-01-02 23:51:00,SKU-39,Entrada,10
2026-01-02 23:05:00,SKU-40,Entrada,5
2026-01-02 22:50:00,SKU-13,Entrada,13
2026-01-02 21:34:00,SKU-10,Saída,16
2026-01-03 05:18:00,SKU-28,Entrada,9
2026-01-03 06:10:00,SKU-38,Saída,12
2026-01-03 12:15:00,SKU-33,Saída,21
2026-01-03 14:31:00,SKU-26,Saída,59
2026-01-03 22:08:00,SKU-22,Saída,20
2026-01-03 06:14:00,SKU-29,Entrada,14
2026-01-03 12:51:00,SKU-36,Entrada,8
2026-01-03 23:41:00,SKU-17,Saída,18
2026-01-03 14:16:00,SKU-20,Entrada,52
2026-01-03 15:59:00,SKU-35,Saída,46
2026-01-03 21:24:00,SKU-17,Entrada,12
2026-01-03 23:22:00,SKU-4,Entrada,8
2026-01-03 14:55:00,SKU-5,Saída,58
2026-01-03 17:30:00,SKU-4,Entrada,76
2026-01-03 11:49:00,SKU-16,Saída,26
2026-01-03 18:11:00,SKU-17,Saída,15
2026-01-03 09:37:00,SKU-16,Entrada,39
2026-01-03 05:48:00,SKU-26,Entrada,20
2026-01-03 09:12:00,SKU-20,Entrada,56
2026-01-03 22:06:00,SKU-11,Saída,18
2026-01-03 22:44:00,SKU-35,Saída,22
2026-01-03 03:39:00,SKU-14,Entrada,25
2026-01-03 07:57:00,SKU-37,Saída,11
2026-01-03 02:53:00,SKU-30,Entrada,7
2026-01-03 17:17:00,SKU-25,Saída,80
2026-01-03 08:42:00,SKU-12,Entrada,23
2026-01-03 16:43:00,SKU-38,Saída,60
2026-01-03 03:57:00,SKU-3,Entrada,14
2026-01-03 15:02:00,SKU-8,Saída,69
2026-01-03 03:00:00,SKU-3,Saída,22
2026-01-03 09:00:00,SKU-40,Entrada,23
2026-01-03 03:55:00,SKU-33,Entrada,9
2026-01-03 04:01:00,SKU-26,Saída,19
2026-01-03 00:42:00,SKU-15,Saída,16
2026-01-03 06:22:00,SKU-39,Saída,8
2026-01-03 04:59:00,SKU-40,Saída,13
2026-01-03 14:35:00,SKU-36,Saída,69
2026-01-03 17:50:00,SKU-2,Entrada,62
2026-01-03 19:36:00,SKU-19,Entrada,5
2026-01-03 16:16:00,SKU-22,Entrada,64
2026-01-03 18:00:00,SKU-36,Saída,12
2026-01-03 21:43:00,SKU-7,Saída,23
2026-01-03 21:31:00,SKU-17,Entrada,16
2026-01-03 06:03:00,SKU-7,Entrada,12
2026-01-03 20:26:00,SKU-4,Entrada,10
2026-01-03 17:50:00,SKU-21,Entrada,75
2026-01-03 17:29:00,SKU-2,Saída,53
2026-01-03 19:50:00,SKU-16,Entrada,6
2026-01-03 06:38:00,SKU-27,Entrada,16
2026-01-03 06:21:00,SKU-31,Entrada,10
2026-01-03 01:43:00,SKU-20,Entrada,22
2026-01-03 02:36:00,SKU-17,Entrada,17
2026-01-03 18:19:00,SKU-26,Saída,25
2026-01-03 17:36:00,SKU-15,Saída,38
2026-01-03 20:05:00,SKU-5,Entrada,6
2026-01-03 19:26:00,SKU-5,Saída,18
2026-01-03 22:27:00,SKU-18,Entrada,13
2026-01-03 18:50:00,SKU-29,Entrada,10
2026-01-03 16:28:00,SKU-17,Saída,65
2026-01-03 06:04:00,SKU-25,Entrada,18
2026-01-03 04:18:00,SKU-33,Entrada,7
2026-01-03 14:51:00,SKU-9,Entrada,34
2026-01-03 04:47:00,SKU-4,Entrada,20
2026-01-03 21:09:00,SKU-5,Entrada,6
2026-01-03 06:45:00,SKU-34,Saída,7
2026-01-03 14:03:00,SKU-6,Entrada,65
2026-01-03 12:36:00,SKU-8,Saída,10
2026-01-03 10:10:00,SKU-37,Saída,32
2026-01-03 04:02:00,SKU-3,Saída,17
2026-01-03 07:23:00,SKU-5,Saída,11
2026-01-03 00:30:00,SKU-8,Entrada,8
2026-01-03 16:06:00,SKU-4,Saída,62
2026-01-03 10:15:00,SKU-32,Entrada,31
2026-01-03 22:35:00,SKU-35,Entrada,5
2026-01-03 11:26:00,SKU-40,Entrada,51
2026-01-03 00:42:00,SKU-6,Saída,5
2026-01-03 10:47:00,SKU-29,Entrada,56
2026-01-03 03:06:00,SKU-31,Entrada,18
2026-01-03 14:57:00,SKU-28,Entrada,65
2026-01-03 10:16:00,SKU-29,Saída,26
2026-01-03 18:12:00,SKU-28,Saída,20
2026-01-03 09:33:00,SKU-9,Saída,39
2026-01-03 02:59:00,SKU-37,Saída,8
2026-01-03 16:23:00,SKU-25,Saída,65
2026-01-03 21:43:00,SKU-35,Entrada,10
2026-01-03 11:39:00,SKU-21,Entrada,46
2026-01-03 11:20:00,SKU-11,Entrada,34
2026-01-03 15:09:00,SKU-24,Entrada,33
2026-01-03 07:18:00,SKU-37,Entrada,18
2026-01-03 00:19:00,SKU-29,Entrada,17
2026-01-03 08:59:00,SKU-10,Entrada,6
2026-01-03 11:16:00,SKU-33,Entrada,37
2026-01-03 01:12:00,SKU-17,Entrada,24
2026-01-03 16:15:00,SKU-14,Saída,32
2026-01-03 13:07:00,SKU-29,Entrada,18
2026-01-03 13:18:00,SKU-6,Entrada,7
2026-01-03 16:42:00,SKU-27,Entrada,46
2026-01-03 22:42:00,SKU-38,Entrada,14
2026-01-03 17:22:00,SKU-10,Saída,72
2026-01-03 10:36:00,SKU-6,Entrada,59
2026-01-03 20:08:00,SKU-16,Entrada,11
2026-01-03 19:02:00,SKU-20,Saída,7
2026-01-03 13:31:00,SKU-5,Entrada,25
2026-01-03 18:19:00,SKU-23,Saída,17
2026-01-03 20:49:00,SKU-19,Entrada,12
2026-01-03 01:17:00,SKU-26,Saída,16
2026-01-03 09:47:00,SKU-38,Entrada,53
2026-01-03 20:02:00,SKU-32,Entrada,9
2026-01-03 17:08:00,SKU-33,Saída,36
2026-01-03 22:07:00,SKU-33,Entrada,10
2026-01-03 12:29:00,SKU-35,Saída,11
2026-01-03 18:37:00,SKU-13,Entrada,5
2026-01-03 09:50:00,SKU-26,Saída,37
2026-01-03 17:59:00,SKU-3,Saída,41
2026-01-03 13:12:00,SKU-19,Entrada,15
2026-01-03 17:27:00,SKU-12,Entrada,77
2026-01-03 06:15:00,SKU-6,Entrada,21
2026-01-03 15:46:00,SKU-34,Entrada,56
2026-01-03 06:10:00,SKU-1,Entrada,8
2026-01-03 15:58:00,SKU-17,Entrada,69
2026-01-03 15:23:00,SKU-28,Saída,59
2026-01-03 08:19:00,SKU-40,Saída,16
2026-01-03 18:50:00,SKU-24,Entrada,15
2026-01-03 18:57:00,SKU-34,Entrada,7
2026-01-03 17:13:00,SKU-20,Entrada,64
2026-01-03 03:52:00,SKU-37,Entrada,10
2026-01-03 00:20:00,SKU-21,Entrada,13
2026-01-03 23:44:00,SKU-33,Saída,8
2026-01-03 18:30:00,SKU-31,Entrada,25
2026-01-03 17:08:00,SKU-10,Entrada,45
2026-01-03 14:33:00,SKU-1,Saída,37
2026-01-03 20:20:00,SKU-15,Entrada,17
2026-01-03 12:19:00,SKU-29,Saída,5
2026-01-03 05:30:00,SKU-8,Entrada,9
2026-01-03 00:38:00,SKU-10,Saída,11
2026-01-03 05:54:00,SKU-18,Entrada,15
2026-01-03 18:37:00,SKU-39,Entrada,8
2026-01-03 08:29:00,SKU-3,Saída,18
2026-01-03 16:56:00,SKU-39,Saída,70
2026-01-03 18:43:00,SKU-39,Saída,14
2026-01-03 15:52:00,SKU-18,Entrada,43
2026-01-03 08:12:00,SKU-7,Saída,17
2026-01-03 21:34:00,SKU-13,Saída,5
2026-01-03 18:16:00,SKU-18,Saída,20
2026-01-03 18:49:00,SKU-22,Saída,22
2026-01-03 23:55:00,SKU-24,Saída,7
2026-01-03 12:47:00,SKU-33,Entrada,5
2026-01-03 20:55:00,SKU-10,Entrada,21
2026-01-03 13:28:00,SKU-19,Saída,16
2026-01-03 05:21:00,SKU-34,Entrada,16
2026-01-03 01:46:00,SKU-27,Saída,18
2026-01-03 21:32:00,SKU-35,Entrada,23
2026-01-03 06:02:00,SKU-1,Saída,14
2026-01-03 17:44:00,SKU-21,Entrada,67
2026-01-03 11:27:00,SKU-38,Entrada,40
2026-01-03 11:59:00,SKU-31,Saída,43
2026-01-03 22:49:00,SKU-33,Entrada,15
2026-01-03 21:24:00,SKU-10,Entrada,16
2026-01-03 03:08:00,SKU-29,Saída,17
2026-01-03 07:36:00,SKU-26,Entrada,12
2026-01-03 11:16:00,SKU-36,Saída,42
2026-01-03 17:06:00,SKU-28,Entrada,66
2026-01-03 01:49:00,SKU-29,Entrada,12
2026-01-03 04:34:00,SKU-28,Entrada,6
2026-01-03 05:18:00,SKU-36,Entrada,21
2026-01-03 01:00:00,SKU-24,Saída,20
2026-01-03 02:14:00,SKU-32,Entrada,24
2026-01-03 04:49:00,SKU-30,Saída,7
2026-01-03 11:30:00,SKU-36,Saída,32
2026-01-03 22:26:00,SKU-5,Saída,15
2026-01-03 02:42:00,SKU-38,Entrada,5
2026-01-03 02:27:00,SKU-32,Saída,12
2026-01-03 09:25:00,SKU-5,Saída,24
2026-01-03 15:53:00,SKU-14,Saída,34
2026-01-03 23:38:00,SKU-40,Entrada,15
2026-01-03 02:24:00,SKU-25,Entrada,8
2026-01-03 14:04:00,SKU-6,Saída,42
2026-01-03 22:12:00,SKU-25,Entrada,22
2026-01-03 17:59:00,SKU-33,Entrada,65
2026-01-03 11:29:00,SKU-28,Entrada,45
2026-01-03 16:47:00,SKU-12,Entrada,38
2026-01-03 14:43:00,SKU-6,Entrada,77
2026-01-03 08:50:00,SKU-3,Entrada,23
2026-01-03 06:17:00,SKU-22,Entrada,19
2026-01-03 05:16:00,SKU-22,Entrada,12
2026-01-03 15:29:00,SKU-3,Saída,45
2026-01-03 17:46:00,SKU-17,Saída,70
2026-01-03 01:54:00,SKU-32,Saída,9
2026-01-03 21:14:00,SKU-2,Entrada,16
2026-01-03 23:23:00,SKU-36,Entrada,6
2026-01-03 10:40:00,SKU-28,Entrada,23
2026-01-03 23:57:00,SKU-2,Entrada,21
2026-01-03 13:04:00,SKU-17,Saída,25
2026-01-03 01:24:00,SKU-3,Entrada,17
2026-01-03 10:12:00,SKU-35,Saída,33
2026-01-03 13:23:00,SKU-1,Entrada,7
2026-01-03 00:44:00,SKU-17,Entrada,6
2026-01-03 01:24:00,SKU-6,Entrada,9
2026-01-03 06:08:00,SKU-10,Saída,14
2026-01-03 08:13:00,SKU-3,Entrada,17
2026-01-03 15:07:00,SKU-4,Entrada,50
2026-01-03 17:03:00,SKU-25,Entrada,41
2026-01-03 12:58:00,SKU-15,Saída,22
2026-01-03 07:57:00,SKU-20,Entrada,21
2026-01-03 18:53:00,SKU-38,Saída,7
2026-01-03 03:58:00,SKU-1,Entrada,7
2026-01-03 22:51:00,SKU-36,Saída,16
2026-01-03 13:55:00,SKU-40,Entrada,22
2026-01-03 06:56:00,SKU-5,Entrada,16
2026-01-03 13:07:00,SKU-24,Saída,24
2026-01-03 01:01:00,SKU-23,Saída,23
2026-01-03 17:09:00,SKU-6,Saída,59
2026-01-03 07:28:00,SKU-1,Saída,25
2026-01-03 18:05:00,SKU-8,Saída,11
2026-01-03 07:33:00,SKU-7,Entrada,13
2026-01-03 20:24:00,SKU-4,Saída,11
2026-01-03 09:52:00,SKU-35,Saída,32
2026-01-03 06:34:00,SKU-24,Saída,20
2026-01-03 22:43:00,SKU-8,Entrada,25
2026-01-03 05:09:00,SKU-26,Saída,5
2026-01-03 05:00:00,SKU-7,Entrada,25
2026-01-03 06:18:00,SKU-22,Saída,25
2026-01-03 20:03:00,SKU-34,Entrada,20
2026-01-03 10:53:00,SKU-37,Saída,38
2026-01-03 21:32:00,SKU-25,Saída,23
2026-01-03 23:42:00,SKU-10,Entrada,7
2026-01-03 00:37:00,SKU-7,Saída,12
2026-01-03 11:15:00,SKU-40,Entrada,42
2026-01-03 18:42:00,SKU-10,Entrada,7
2026-01-03 04:17:00,SKU-5,Saída,17
2026-01-03 09:23:00,SKU-14,Saída,37
2026-01-03 05:50:00,SKU-6,Entrada,23
2026-01-03 05:59:00,SKU-11,Entrada,11
2026-01-03 13:30:00,SKU-24,Saída,15
2026-01-03 09:30:00,SKU-36,Entrada,40
2026-01-03 06:37:00,SKU-25,Entrada,7
2026-01-03 09:23:00,SKU-40,Entrada,34
2026-01-03 23:04:00,SKU-21,Saída,19
2026-01-03 04:24:00,SKU-20,Entrada,20
2026-01-03 15:49:00,SKU-28,Saída,38
2026-01-03 15:40:00,SKU-36,Saída,51
2026-01-03 09:38:00,SKU-28,Entrada,33
2026-01-03 08:05:00,SKU-37,Entrada,22
2026-01-03 21:13:00,SKU-8,Entrada,14
2026-01-03 22:10:00,SKU-11,Entrada,9
2026-01-03 00:14:00,SKU-16,Saída,9
2026-01-03 11:26:00,SKU-23,Entrada,29
2026-01-03 05:32:00,SKU-8,Entrada,14
2026-01-03 16:15:00,SKU-2,Entrada,40
2026-01-03 17:10:00,SKU-25,Saída,68
2026-01-03 02:54:00,SKU-17,Entrada,7
2026-01-03 18:24:00,SKU-35,Saída,15
2026-01-03 21:58:00,SKU-1,Saída,17
2026-01-03 04:32:00,SKU-2,Entrada,24
2026-01-03 13:36:00,SKU-30,Saída,21
2026-01-03 22:43:00,SKU-6,Entrada,15
2026-01-03 06:55:00,SKU-33,Entrada,5
2026-01-03 02:46:00,SKU-13,Entrada,14
2026-01-03 02:15:00,SKU-40,Entrada,8
2026-01-03 02:51:00,SKU-22,Entrada,17
2026-01-03 07:53:00,SKU-3,Entrada,9
2026-01-03 19:29:00,SKU-37,Entrada,7
2026-01-03 10:38:00,SKU-27,Entrada,59
2026-01-03 16:38:00,SKU-25,Saída,62
2026-01-03 07:03:00,SKU-28,Saída,23
2026-01-03 07:38:00,SKU-2,Saída,11
2026-01-03 13:35:00,SKU-30,Entrada,20
2026-01-03 02:00:00,SKU-22,Saída,8
2026-01-03 00:47:00,SKU-27,Entrada,16
2026-01-03 07:57:00,SKU-23,Saída,5
2026-01-03 08:34:00,SKU-20,Entrada,10
2026-01-03 15:47:00,SKU-25,Saída,44
2026-01-03 06:37:00,SKU-28,Saída,8
2026-01-03 08:10:00,SKU-11,Saída,17
2026-01-03 19:34:00,SKU-9,Entrada,23
2026-01-03 06:46:00,SKU-2,Entrada,12
2026-01-03 17:13:00,SKU-12,Saída,53
2026-01-03 13:02:00,SKU-37,Saída,24
2026-01-03 19:29:00,SKU-29,Entrada,25
2026-01-03 07:37:00,SKU-29,Entrada,14
2026-01-03 00:15:00,SKU-37,Entrada,17
2026-01-03 15:15:00,SKU-2,Entrada,48
2026-01-03 06:01:00,SKU-3,Entrada,21
2026-01-03 14:53:00,SKU-35,Entrada,55
2026-01-03 18:05:00,SKU-5,Saída,23
2026-01-03 21:29:00,SKU-29,Entrada,6
2026-01-03 22:33:00,SKU-9,Entrada,13
2026-01-03 09:40:00,SKU-32,Entrada,22
2026-01-03 14:11:00,SKU-29,Saída,50
2026-01-03 13:56:00,SKU-34,Saída,11
2026-01-03 02:32:00,SKU-19,Entrada,16
2026-01-03 17:00:00,SKU-34,Entrada,78
2026-01-03 18:23:00,SKU-26,Saída,20
2026-01-03 23:05:00,SKU-2,Entrada,14
2026-01-03 12:47:00,SKU-28,Saída,24
2026-01-03 02:07:00,SKU-25,Saída,19
2026-01-03 05:49:00,SKU-18,Entrada,6
2026-01-03 01:36:00,SKU-16,Saída,17
2026-01-03 15:19:00,SKU-26,Saída,61
2026-01-03 04:43:00,SKU-30,Entrada,13
2026-01-03 17:48:00,SKU-33,Entrada,40
2026-01-03 18:24:00,SKU-14,Saída,21
2026-01-03 04:09:00,SKU-7,Saída,22
2026-01-03 12:44:00,SKU-2,Saída,15
2026-01-03 14:43:00,SKU-28,Entrada,68
2026-01-03 10:38:00,SKU-34,Saída,46
2026-01-03 23:10:00,SKU-6,Saída,13
2026-01-03 11:18:00,SKU-37,Saída,32
2026-01-03 13:22:00,SKU-25,Saída,9
2026-01-03 12:51:00,SKU-17,Saída,7
2026-01-03 22:07:00,SKU-36,Entrada,8
2026-01-03 12:20:00,SKU-3,Entrada,23
2026-01-03 12:30:00,SKU-29,Saída,8
2026-01-03 13:17:00,SKU-27,Entrada,14
2026-01-03 01:24:00,SKU-17,Saída,9
2026-01-03 10:50:00,SKU-9,Saída,44
2026-01-03 09:51:00,SKU-33,Entrada,52
2026-01-03 06:04:00,SKU-37,Entrada,9
2026-01-03 16:21:00,SKU-10,Entrada,75
2026-01-03 09:00:00,SKU-7,Saída,24
2026-01-03 18:46:00,SKU-37,Entrada,10
2026-01-03 00:03:00,SKU-13,Saída,13
2026-01-03 07:39:00,SKU-25,Saída,22
2026-01-03 08:05:00,SKU-36,Entrada,21
2026-01-03 05:53:00,SKU-8,Entrada,17
2026-01-03 17:04:00,SKU-10,Entrada,63
2026-01-03 03:44:00,SKU-36,Saída,5
2026-01-03 20:38:00,SKU-10,Saída,7
2026-01-03 09:46:00,SKU-32,Entrada,24
2026-01-03 22:56:00,SKU-5,Entrada,21
2026-01-03 02:50:00,SKU-12,Saída,23
2026-01-03 21:57:00,SKU-37,Saída,9
2026-01-03 18:12:00,SKU-6,Saída,21
2026-01-03 20:37:00,SKU-5,Saída,11
2026-01-03 01:53:00,SKU-39,Entrada,15
2026-01-03 11:03:00,SKU-35,Entrada,27
2026-01-03 06:01:00,SKU-21,Saída,18
2026-01-03 23:11:00,SKU-1,Saída,16
2026-01-03 02:16:00,SKU-18,Saída,21
2026-01-03 04:40:00,SKU-15,Entrada,23
2026-01-03 08:52:00,SKU-39,Entrada,23
2026-01-03 14:52:00,SKU-5,Saída,51
2026-01-03 18:19:00,SKU-1,Saída,16
2026-01-03 14:05:00,SKU-17,Entrada,40
2026-01-03 14:51:00,SKU-13,Saída,64
2026-01-03 23:14:00,SKU-5,Saída,6
2026-01-03 10:42:00,SKU-38,Entrada,32
2026-01-03 17:20:00,SKU-14,Entrada,31
2026-01-03 02:51:00,SKU-23,Entrada,15
2026-01-03 19:51:00,SKU-28,Saída,12
2026-01-04 16:38:00,SKU-32,Saída,55
2026-01-04 03:39:00,SKU-6,Entrada,21
2026-01-04 20:20:00,SKU-24,Entrada,11
2026-01-04 05:57:00,SKU-19,Entrada,8
2026-01-04 00:30:00,SKU-23,Saída,13
2026-01-04 05:25:00,SKU-3,Saída,14
2026-01-04 08:45:00,SKU-8,Entrada,15
2026-01-04 17:13:00,SKU-22,Entrada,76
2026-01-04 03:48:00,SKU-37,Saída,22
2026-01-04 20:41:00,SKU-17,Entrada,21
2026-01-04 16:15:00,SKU-26,Saída,76
2026-01-04 19:01:00,SKU-15,Entrada,18
2026-01-04 05:11:00,SKU-33,Entrada,18
2026-01-04 00:11:00,SKU-39,Saída,23
2026-01-04 18:02:00,SKU-28,Entrada,19
2026-01-04 16:39:00,SKU-2,Saída,30
2026-01-04 05:32:00,SKU-2,Saída,16
2026-01-04 06:31:00,SKU-16,Entrada,5
2026-01-04 04:22:00,SKU-23,Saída,6
2026-01-04 19:44:00,SKU-25,Saída,14
2026-01-04 12:03:00,SKU-23,Entrada,15
2026-01-04 02:32:00,SKU-30,Entrada,23
2026-01-04 22:49:00,SKU-1,Entrada,7
2026-01-04 11:52:00,SKU-3,Entrada,31
2026-01-04 15:33:00,SKU-27,Saída,30
2026-01-04 04:16:00,SKU-27,Entrada,19
2026-01-04 05:12:00,SKU-31,Entrada,14
2026-01-04 12:20:00,SKU-24,Entrada,9
2026-01-04 00:20:00,SKU-37,Entrada,22
2026-01-04 15:24:00,SKU-24,Entrada,50
2026-01-04 18:57:00,SKU-10,Entrada,19
2026-01-04 23:31:00,SKU-31,Saída,15
2026-01-04 19:32:00,SKU-6,Entrada,11
2026-01-04 23:41:00,SKU-17,Entrada,20
2026-01-04 11:06:00,SKU-6,Entrada,24
2026-01-04 17:31:00,SKU-3,Saída,55
2026-01-04 20:44:00,SKU-31,Entrada,13
2026-01-04 19:14:00,SKU-39,Saída,15
2026-01-04 19:30:00,SKU-35,Saída,24
2026-01-04 08:21:00,SKU-19,Saída,8
2026-01-04 06:32:00,SKU-31,Saída,12
2026-01-04 22:13:00,SKU-8,Saída,22
2026-01-04 05:40:00,SKU-5,Entrada,23
2026-01-04 08:12:00,SKU-12,Entrada,6
